"kode_odoo";"scm_koitem";"brand";"product";"scm_dc";koli;list_price;quantity_dc;quantity_dc_transit;quantity_dc_transit_sjb;quantity_assigned;quantity_assigned_cross_dock;quantity_dc_transit_cross_dock;quantity_waiting;quantity_quarantine;quantity_idmsat;qtytotal;write_date;dailyforecast;std_stock;stock_ndc;stock_rdc;qo;qop;qop1;qop2;qop_final;"klasifikasi_order";"flag"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Bukittinggi";120.0;3963.971;839.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;839.0;2022/06/23 00:00:00.000;2.0;56.89;0.0;4794.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Cirebon";120.0;3963.971;3035.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3035.0;2022/06/23 00:00:00.000;47.17;988.88;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Ecommerce Tegal";120.0;3963.971;17598.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17598.0;2022/06/23 00:00:00.000;0.38;11.4;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Jakarta";120.0;3963.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Jambi";120.0;3963.971;795.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;795.0;2022/06/23 00:00:00.000;1.13;20.83;0.0;2026.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Jember";120.0;3963.971;6759.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6759.0;2022/06/23 00:00:00.000;9.63;294.0;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Kediri";120.0;3963.971;11434.0;0.0;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;12634.0;2022/06/23 00:00:00.000;267.13;5580.0;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Kendari";120.0;3963.971;602.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;602.0;2022/06/23 00:00:00.000;5.13;436.0;0.0;2814.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Lampung";120.0;3963.971;2132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;2252.0;2022/06/23 00:00:00.000;6.13;123.84;0.0;2026.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Makassar";120.0;3963.971;8040.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;120.0;8400.0;2022/06/23 00:00:00.000;39.0;1623.53;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Malang";120.0;3963.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;8004.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Manado";120.0;3963.971;233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;233.0;2022/06/23 00:00:00.000;2.5;124.0;0.0;2814.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Mataram";120.0;3963.971;548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;548.0;2022/06/23 00:00:00.000;2.04;72.0;0.0;4055.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Medan";120.0;3963.971;4687.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;4927.0;2022/06/23 00:00:00.000;4.5;58.72;0.0;8114.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Padang";120.0;3963.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;4794.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Palangkaraya";120.0;3963.971;840.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.0;2022/06/23 00:00:00.000;2.0;240.0;0.0;1826.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Palembang";120.0;3963.971;3117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;3237.0;2022/06/23 00:00:00.000;28.33;841.14;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Palu";120.0;3963.971;471.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;471.0;2022/06/23 00:00:00.000;4.5;54.0;0.0;2814.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Pekanbaru";120.0;3963.971;8717.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;8837.0;2022/06/23 00:00:00.000;3.25;88.57;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Pontianak";120.0;3963.971;8563.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8563.0;2022/06/23 00:00:00.000;8.5;391.15;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Purwokerto";120.0;3963.971;5449.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5449.0;2022/06/23 00:00:00.000;7.63;107.5;0.0;1973.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Rantau Prapat";120.0;3963.971;11591.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11591.0;2022/06/23 00:00:00.000;8.08;141.45;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Samarinda";120.0;3963.971;1836.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1836.0;2022/06/23 00:00:00.000;4.0;1105.0;0.0;1826.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Semarang";120.0;3963.971;3084.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3084.0;2022/06/23 00:00:00.000;46.88;1110.27;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Serang";120.0;3963.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Solo";120.0;3963.971;31917.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31917.0;2022/06/23 00:00:00.000;36.17;625.98;81704.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Sukabumi";120.0;3963.971;9768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9768.0;2022/06/23 00:00:00.000;2.04;33.0;0.0;3758.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Surabaya";120.0;3963.971;1847.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;0.0;3047.0;2022/06/23 00:00:00.000;261.5;3002.0;0.0;8004.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Tasikmalaya";120.0;3963.971;2633.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2633.0;2022/06/23 00:00:00.000;2.88;0.0;0.0;3758.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Tegal";120.0;3963.971;3600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3600.0;2022/06/23 00:00:00.000;4.63;65.95;0.0;1973.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Ternate";120.0;3963.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;2814.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80027";"FW-FWN1-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 9 G";"Yogyakarta";120.0;3963.971;345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;465.0;2022/06/23 00:00:00.000;16.79;168.76;0.0;15959.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Aceh";36.0;6936.941;535.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;535.0;2022/06/23 00:00:00.000;2.96;63.86;0.0;2769.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Ambon";36.0;6936.941;167.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;239.0;2022/06/23 00:00:00.000;2.13;119.36;0.0;1819.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bali";36.0;6936.941;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;193.0;2022/06/23 00:00:00.000;7.08;36.0;0.0;2685.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bandung";36.0;6936.941;10921.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10921.0;2022/06/23 00:00:00.000;376.29;5155.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bangka";36.0;6936.941;446.0;0.0;216.0;0.0;0.0;0.0;0.0;0.0;0.0;662.0;2022/06/23 00:00:00.000;3.13;64.48;0.0;3335.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Banjarmasin";36.0;6936.941;8596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8596.0;2022/06/23 00:00:00.000;46.96;1866.55;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Banten";36.0;6936.941;15065.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15065.0;2022/06/23 00:00:00.000;768.92;7761.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Batam";36.0;6936.941;309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.0;2022/06/23 00:00:00.000;0.54;22.44;0.0;904.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bekasi";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bengkulu";36.0;6936.941;819.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;819.0;2022/06/23 00:00:00.000;3.17;44.91;0.0;3335.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bogor";36.0;6936.941;1050.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1050.0;2022/06/23 00:00:00.000;135.17;930.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Bukittinggi";36.0;6936.941;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;194.0;2022/06/23 00:00:00.000;4.83;109.11;0.0;904.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Cirebon";36.0;6936.941;1325.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;1361.0;2022/06/23 00:00:00.000;62.58;793.27;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Ecommerce Tegal";36.0;6936.941;2298.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;2322.0;2022/06/23 00:00:00.000;103.0;380.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Jakarta";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Jambi";36.0;6936.941;812.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;812.0;2022/06/23 00:00:00.000;2.29;30.99;0.0;3335.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Jember";36.0;6936.941;4475.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;4511.0;2022/06/23 00:00:00.000;23.42;202.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Kediri";36.0;6936.941;8075.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;8147.0;2022/06/23 00:00:00.000;456.92;6249.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Kendari";36.0;6936.941;223.0;0.0;324.0;0.0;0.0;0.0;0.0;0.0;0.0;547.0;2022/06/23 00:00:00.000;9.17;538.0;0.0;1819.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Lampung";36.0;6936.941;759.0;0.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0;1119.0;2022/06/23 00:00:00.000;78.83;1156.3;0.0;3335.0;37.3;3335;36;72;72;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Makassar";36.0;6936.941;5197.0;0.0;141.0;0.0;0.0;0.0;36.0;0.0;36.0;5410.0;2022/06/23 00:00:00.000;49.29;1917.84;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Malang";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;5653.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Manado";36.0;6936.941;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;2022/06/23 00:00:00.000;3.71;176.0;0.0;1819.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Mataram";36.0;6936.941;9.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;2022/06/23 00:00:00.000;8.08;81.0;0.0;2685.0;36.0;2685;36;36;36;"URGENT";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Medan";36.0;6936.941;2802.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.0;3054.0;2022/06/23 00:00:00.000;95.63;1944.05;0.0;2769.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Padang";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;904.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Palangkaraya";36.0;6936.941;557.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;557.0;2022/06/23 00:00:00.000;6.0;225.0;0.0;5158.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Palembang";36.0;6936.941;5130.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;5166.0;2022/06/23 00:00:00.000;115.96;1790.48;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Palu";36.0;6936.941;27.0;0.0;78.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;2022/06/23 00:00:00.000;9.08;135.0;0.0;1819.0;30.0;1819;0;36;36;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Pekanbaru";36.0;6936.941;1644.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1644.0;2022/06/23 00:00:00.000;11.04;269.35;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Pontianak";36.0;6936.941;1384.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1384.0;2022/06/23 00:00:00.000;20.58;682.38;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Purwokerto";36.0;6936.941;326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;326.0;2022/06/23 00:00:00.000;27.29;350.92;0.0;861.0;24.92;830.3452;0;36;36;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Rantau Prapat";36.0;6936.941;3955.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3955.0;2022/06/23 00:00:00.000;105.04;2107.67;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Samarinda";36.0;6936.941;772.0;0.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0;1132.0;2022/06/23 00:00:00.000;11.96;414.0;0.0;5158.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Semarang";36.0;6936.941;2766.0;0.0;0.0;0.0;0.0;0.0;792.0;0.0;0.0;3558.0;2022/06/23 00:00:00.000;109.21;2401.14;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Serang";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Solo";36.0;6936.941;1512.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1512.0;2022/06/23 00:00:00.000;42.04;794.29;34488.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Sukabumi";36.0;6936.941;3423.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3423.0;2022/06/23 00:00:00.000;2.79;39.0;0.0;5461.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Surabaya";36.0;6936.941;2789.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;2861.0;2022/06/23 00:00:00.000;427.29;2869.0;0.0;5653.0;8.0;5653;0;36;36;"URGENT";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Tasikmalaya";36.0;6936.941;643.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;643.0;2022/06/23 00:00:00.000;6.46;0.0;0.0;5461.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Tegal";36.0;6936.941;318.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;318.0;2022/06/23 00:00:00.000;25.63;318.92;0.0;861.0;0.92;30.6548;0;36;36;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Ternate";36.0;6936.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;0.0;1819.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80028";"FT-FT-OMG";"Omg";"Omg Oh My Glow Peach Glowing Toner 100 Ml";"Yogyakarta";36.0;6936.941;872.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;872.0;2022/06/23 00:00:00.000;20.29;214.05;0.0;756.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Aceh";56.0;13774.783;515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;515.0;2022/06/23 00:00:00.000;3.17;61.61;0.0;827.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Ambon";56.0;13774.783;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;2022/06/23 00:00:00.000;1.58;86.45;0.0;1745.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Bali";56.0;13774.783;1.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;0.0;57.0;2022/06/23 00:00:00.000;7.33;28.0;0.0;1829.0;0.0;0;0;0;0;"URGENT";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Bandung";56.0;13774.783;9377.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;9437.0;2022/06/23 00:00:00.000;361.54;5510.0;15792.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Bangka";56.0;13774.783;394.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;506.0;2022/06/23 00:00:00.000;3.75;78.08;0.0;737.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Banjarmasin";56.0;13774.783;6913.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6913.0;2022/06/23 00:00:00.000;45.04;1959.78;15792.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Banten";56.0;13774.783;16434.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16434.0;2022/06/23 00:00:00.000;559.46;8182.0;15792.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Batam";56.0;13774.783;237.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;237.0;2022/06/23 00:00:00.000;0.96;40.59;0.0;863.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Bekasi";56.0;13774.783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022/06/23 00:00:00.000;0.0;0.0;15792.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80029";"FW-FWN2-OMG";"Omg";"Omg Oh My Glow Peach Glowing Face Wash 50 G";"Bengkulu";56.0;13774.783;608.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;608.0;2022/06/23 00:00:00.000;2.67;41.16;0.0;737.0;0.0;0;0;0;0;"NORMAL";"odoo"
