Code,Product,Quantity on Hand,Reserved,Available
2542,Make Over Hydrastay Smooth Lip Whip C09 Admire 6.5 g,360,0,360
2543,Make Over Hydrastay Smooth Lip Whip C10 Vow 6.5 g,108,0,108
2549,Malaysia Wardah Acnederm Day Moisturizer 40 ml,18570,0,18570
2550,Malaysia Wardah Acnederm Face Powder 20 g,28,0,28
2551,Malaysia Wardah Acnederm Night Treatment Moisturizer 40 ml,5340,0,5340
2552,Malaysia Wardah Acnederm Pore Blackhead Balm 20 g,41904,0,41904
2553,Malaysia Wardah Acnederm Pore Refining Toner 100 ml,15000,0,15000
2554,Malaysia Wardah Acnederm Pure Foaming Cleanser 60 ml,15515,0,15515
2561,Malaysia Wardah C-defense DD Cream 02 Natural 20 ml,5472,0,5472
2562,Malaysia Wardah C-defense Energizing Creamy Wash 100 ml,2940,0,2940
2563,Malaysia Wardah C-defense Face Mist 55 ml,16880,0,16880
2564,Malaysia Wardah C-defense Serum 17 ml,17970,0,17970
2565,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 01 Brown Dreamer 4 g,3648,0,3648
2566,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 02 Joyful Orange 4 g,3840,0,3840
2567,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 03 Rose Ballerina 4 g,4032,0,4032
2568,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 04 Pink Sweetheart 4 g,3072,0,3072
2569,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 05 Artisan Mauve 4 g,6144,0,6144
2570,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 06 Fuchsia Lover 4 g,1728,0,1728
2572,Malaysia Wardah Colorfit Velvet Matte Lip Mousse 08 Brown Creator 4 g,9792,0,9792
2576,Malaysia Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g,144,0,144
2577,Malaysia Wardah Everyday Fruity Sheer Lip Balm Grape 4 g,4272,0,4272
2578,Malaysia Wardah Everyday Moisture Lip Nutrition Honey 4 g,8400,0,8400
2579,Malaysia Wardah Everyday Moisture Lip Nutrition Green Tea 4 g,6048,0,6048
2580,Malaysia Wardah Everyday Shine Free BB Loose Powder 8 g,10476,0,10476
2583,Malaysia Wardah Eyeliner Pencil Black 1.14 g,2000,0,2000
2586,Malaysia Wardah Eye Shadow G 3.3 g,358,0,358
2590,Malaysia Wardah EyeXpert Aqua Lash Mascara 6 g,1728,0,1728
2591,Malaysia Wardah EyeXpert Eye & Lip Makeup Remover 100 ml,1200,0,1200
2595,Malaysia Wardah EyeXpert The Volume Expert Mascara 7 g,2880,0,2880
2605,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 11 FAIR 13 g,5,0,5
2606,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 12 IVORY 13 g,4,0,4
2622,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 08. EDGE 5.5 g,132,0,132
2635,Malaysia Wardah Lightening BB Cake Powder 01 Light 11 g,504,0,504
2636,Malaysia Wardah Lightening BB Cake Powder 02 Sheer Pink 11 g,576,0,576
2637,Malaysia Wardah Lightening BB Cake Powder 03 Natural 11 g,288,0,288
2639,Malaysia Wardah Lightening BB Cream Light 15 ml,6816,0,6816
2643,Malaysia Wardah Perfect Red Lip Palette 10 g,78,0,78
2644,Malaysia Wardah Pinky Peach Lip Palette 10 g,78,0,78
2645,Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml,2520,0,2520
2646,Malaysia Wardah Nature Daily Aloe Hydramild Multifunction Gel 100 ml,1860,0,1860
2647,Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,9930,0,9930
2653,Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml,2988,0,2988
2654,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,56,0,56
2658,Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml,3708,0,3708
2659,Malaysia Wardah Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml,20490,0,20490
2661,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Oil Control 100 ml,14010,0,14010
2662,Malaysia Wardah Perfect Bright Creamy Foam Brightening + Smoothing 100 ml,6000,0,6000
2664,Malaysia Wardah Perfect Bright Peel Off Mask 60 ml,3276,0,3276
2665,Malaysia Wardah Perfect Bright Moisturizer Normal Skin 20 ml,16920,0,16920
2666,Malaysia Wardah Perfect Bright Tone Up Micellar Water 100 ml,10948,0,10948
2672,Malaysia Wardah Renew You HydraFirm Sleeping Mask 30 g,552,0,552
2685,Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g,2160,0,2160
2688,Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g,240,0,240
2689,Malaysia Wardah Longlasting Lipstick 07 Raspberry Hip 2.3 g,480,0,480
2690,Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g,480,0,480
2691,Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g,240,0,240
2693,Malaysia Wardah Longlasting Lipstick 11 Cherrie Glam 2.3 g,240,0,240
2695,Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g,720,0,720
2697,Malaysia Wardah Longlasting Lipstick 15 Rouge Red 2.3 g,240,0,240
2698,Malaysia Wardah Longlasting Lipstick 16 Smooth Latte 2.3 g,240,0,240
2699,Malaysia Wardah Longlasting Lipstick 17 Passionate Red 2.3 g,240,0,240
2700,Malaysia Wardah Longlasting Lipstick 18 Sunset Orange 2.3 g,480,0,480
2701,Malaysia Wardah Longlasting Lipstick 19 Sunrise Nude 2.3 g,240,0,240
2702,Malaysia Wardah EyeXpert Staylast Liquid Eyeliner 3.5 g,1296,0,1296
2704,Malaysia Wardah EyeXpert Eyeshadow Passionate 3.3 gr,240,0,240
2706,Malaysia Wardah Exclusive Matte Lip Cream 02 Fuschionately 4 g,288,0,288
2708,Malaysia Wardah Exclusive Matte Lip Cream 04 Pink Me 4 g,288,0,288
2711,"Malaysia Wardah Exclusive Matte Lip Cream 07 Hello, Ruby. 4 g",288,0,288
2717,Malaysia Wardah Exclusive Matte Lip Cream 13 Fruit Punch 4 g,144,0,144
2721,Malaysia Wardah Exclusive Matte Lip Cream 17 Rosy Cheek 4 g,2448,0,2448
2723,Malaysia Wardah Intense Matte Lipstick 01 Socialite Peach 2.3 g,480,0,480
2726,Malaysia Wardah Intense Matte Lipstick 04 Mauve Mellow 2.3 g,480,0,480
2727,Malaysia Wardah Intense Matte Lipstick 05 Easy Brownie 2.3 g,240,0,240
2728,Malaysia Wardah Intense Matte Lipstick 06 Blooming Pink 2.3 g,240,0,240
2730,Malaysia Wardah Intense Matte Lipstick 08 Retro Red 2.3 g,240,0,240
2733,Malaysia Wardah Intense Matte Lipstick 11 Choco Town 2.3 g,240,0,240
2735,Malaysia Wardah Intense Matte Lipstick 13 Yummy Brownie 2.3 g,240,0,240
2739,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 01. BROWN 5.5 g,1896,0,1896
2740,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 02. DEEP GREY 5.5 g,2280,0,2280
2742,Malaysia Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g,6720,0,6720
2750,Malaysia Wardah Exclusive Moist Lipstick 43 Magnificent Red 3.5 g,288,0,288
2752,Malaysia Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g,864,0,864
2753,Malaysia Wardah Exclusive Matte Lipstick 03 Red 3.5 g,144,0,144
2755,Malaysia Wardah Exclusive Matte Lipstick 05 Peach 3.5 g,144,0,144
2757,Malaysia Wardah Exclusive Matte Lipstick 16 Summer Pink 3.5 g,720,0,720
2758,Malaysia Wardah Exclusive Matte Lipstick 17 Gorgeous Pink 3.5 g,144,0,144
2759,Malaysia Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g,288,0,288
2760,Malaysia Wardah Exclusive Liquid Foundation 01 Light Beige 20 ml,3696,0,3696
2761,Malaysia Wardah Exclusive Liquid Foundation 02 Sheer Pink 20 ml,3892,0,3892
2762,Malaysia Wardah Exclusive Liquid Foundation 03 Sandy Beige 20 ml,12600,0,12600
2765,Malaysia Wardah Exclusive Two Way Cake 01 Sheer Pink 12 g,4,0,4
2766,Malaysia Wardah Exclusive Two Way Cake 02 Light Beige 12 g,4,0,4
2767,Malaysia Wardah Exclusive Two Way Cake 03 Sandy Beige 12 g,6,0,6
2769,Malaysia Wardah Exclusive Two Way Cake 05 Coffee Beige 12 g,4,0,4
2772,Malaysia Wardah Exclusive Blush On 01 Rosy Pink 6.5 g,768,0,768
2773,Malaysia Wardah Exclusive Blush On 02 Coral Peach 6.5 g,2544,0,2544
2774,Malaysia Wardah Exclusive Flawless Cover Cushion 01 Light Beige 15 g,2400,0,2400
2776,Malaysia Wardah Exclusive Flawless Cover Cushion 03 Sandy Beige 15 g,30,0,30
2784,MAKE OVER Tities Sapoetra Intense Matte Lip Cream Senna 6.5 g,2,0,2
2785,MAKE OVER Tities Sapoetra Intense Matte Lip Cream Viola 6.5 g,1,0,1
2786,MAKE OVER Tities Sapoetra Intense Matte Lip Cream Buttercup 6.5 g,1,0,1
2789,MAKE OVER Tities Sapoetra Intense Matte Lip Cream Malva 6.5 g,2,0,2
2800,Malaysia Wardah Crystallure Supreme Revitalizing Rich Cream 50 g,4476,0,4476
2801,Malaysia Wardah Crystallure Supreme Activating Overnight Cream 50 g,516,0,516
2802,Malaysia Wardah Crystallure Supreme Advanced Eye Serum 15 ml,2088,0,2088
2803,Malaysia Wardah Crystallure Supreme Activating Booster Essence 30 ml,5588,0,5588
2804,Malaysia Wardah Crystallure Supreme Double Action Micellar Gel 150 ml,8208,0,8208
2805,Malaysia Wardah Crystallure Supreme Revitalizing Oil Serum 30 ml,1133,0,1133
2806,Malaysia Wardah Crystallure Supreme Advanced Hydra Gel 50 g,2664,0,2664
2807,Malaysia Wardah Crystallure Essential Skin Care Routine,2185,0,2185
2808,Kahf Invigorating Waterfall Eau de Toilette 35 ml,17048,0,17048
2809,Kahf Humbling Forest Eau de Toilette 35 ml,9900,0,9900
2810,Kahf True Brotherhood Eau de Toilette 35 ml,6688,0,6688
2811,Kahf Revered Oud Eau de Toilette 35 ml,21470,0,21470
2812,Kahf Skin Energizing and Brightening Face Wash 100 ml,75821,0,75821
2813,Kahf Oil and Acne Care Face Wash 100 ml,77921,0,77921
2817,Kahf Relaxing Hair and Body Wash 200 ml,56,48,8
2818,Kahf Soothing Antiperspirant Deodorant 50 ml,42,0,42
2820,Malaysia Wardah UV Shield Essential Sunscreen Gel SPF 30 40 ml,57036,0,57036
2821,MAKE OVER Hydrastay Lite Glow Cushion N10 Marble 15 g,1128,0,1128
2823,MAKE OVER Hydrastay Lite Glow Cushion C21 Pink Ivory 15 g,1,0,1
2826,MAKE OVER Hydrastay Lite Glow Cushion W41 Coral Sand 15 g,312,0,312
2828,MAKE OVER Hydrastay Lite Glow Cushion N50 Tan 15 g,1542,0,1542
2833,Wardah Nature Daily Aloe Hydramild Hand Wash 250 ml,4917,0,4917
2834,Wardah Nature Daily Aloe Hydramild Body Wash 250 ml,5,0,5
2835,Emina Skin Buddy Sun Protection SPF 30 PA+++ 60 ml,22405,0,22405
2836,Emina Skin Buddy Dot Burst Face Wash 60 ml,8030,0,8030
2837,Emina Skin Buddy Bubble Up Face Wash 60 ml,5671,0,5671
2838,Emina Skin Buddy Micellar Water 100 ml,9237,0,9237
2839,Emina Skin Buddy Micellar Water 50 ml,10944,0,10944
2840,Emina Skin Buddy Face Toner 100 ml,8109,0,8109
2841,MAKE OVER Hydrastay Radiant Finishing Powder 8 gr,457,0,457
2843,WARDAH CRYSTALLURE Precious Luminizing Silk Powder Foundation 12 IVORY 12 g,39,0,39
2845,WARDAH CRYSTALLURE Precious Luminizing Silk Powder Foundation 14 CREME 12 g,19,0,19
2847,Emina Bright Stuff Face Toner 100 ml,51538,0,51538
2848,Wardah Lightening Face Mist 60 ml,149,0,149
2849,Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g,41,0,41
2850,Wardah Colorfit Mattifying Powder 23W Warm Ivory 15 g,96,0,96
2851,Wardah Colorfit Mattifying Powder 32N Neutral Beige 15 g,19,0,19
2852,Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g,24,0,24
2853,Wardah Colorfit Matte Foundation 11C Pink Fair 25 ml,2,0,2
2854,Wardah Colorfit Matte Foundation 22N Light Ivory 25 ml,4018,0,4018
2855,Wardah Colorfit Matte Foundation 23W Warm Ivory 25 ml,3906,0,3906
2857,Wardah Colorfit Matte Foundation 33W Olive Beige 25 ml,622,0,622
2858,Wardah Colorfit Matte Foundation 43W Golden Sand 25 ml,1640,0,1640
2859,Wardah Colorfit Matte Foundation 42N Neutral Sand 25 ml,50,0,50
2860,Wardah Colorfit Matte Foundation 52N Almond 25 ml,67,0,67
2861,Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g,54,0,54
2862,Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g,36,0,36
2863,Wardah Colorfit Velvet Powder Foundation 23W Warm Ivory 11 g,169,0,169
2864,Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g,27,0,27
2866,Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g,1798,0,1798
2867,Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g,254,0,254
2868,Wardah Colorfit Velvet Powder Foundation 52N Almond 11 g,13,0,13
2869,Wardah Colorfit Ultralight Matte Lipstick 09 Romantic Namsan 3.6 g,125,0,125
2870,Wardah Colorfit Ultralight Matte Lipstick 10 Stunning Seoul 3.6 g,143,0,143
2871,Wardah Colorfit Ultralight Matte Lipstick 11 Sunkissed Jeju 3.6 g,604,0,604
2872,Wardah Colorfit Ultralight Matte Lipstick 12 Autumn Nami 3.6 g,9060,0,9060
2873,Wardah Colorfit Ultralight Matte Lipstick 13 Upbeat Hongdae 3.6 g,89,0,89
2874,Emina Sun Battle SPF 45 PA+++ 30 ml,27784,0,27784
2875,Emina Sun Battle SPF 30 PA+++ 60 ml,214716,0,214716
2876,Emina Cheek Lit Blush Stick Pink 7 g,128,0,128
2877,Emina Cheek Lit Blush Stick Peach 7 g,25,0,25
2878,Emina Cheek Lit Highlighter Stick Nudetwinkle 7 g,540,0,540
2879,Emina Cheek Lit Highlighter Powder Nudesparkle 3.8 g,13,0,13
2881,Malaysia Wardah Hydra Rose Dewy Aqua Day Gel 40 g,7848,0,7848
2882,Malaysia Wardah Hydra Rose Moisture Rich Night Gel 40 g,216,0,216
2884,Malaysia Wardah Hydra Rose Petal Infused Toner 100 ml,2640,0,2640
2885,Malaysia Wardah UV Shield Aqua Fresh Essence SPF 50 30 ml,30464,0,30464
2887,Malaysia Wardah Lightening Blue Clay Mask 50 g,2500,0,2500
2890,Malaysia Wardah Instaperfect Everlast Intense Matte Liquid 03 SURREAL 4.2 g,132,0,132
2895,Malaysia Wardah Instaperfect Everlast Intense Matte Liquid 08 DASHING 4.2 g,396,0,396
2896,Malaysia Wardah Lightening Day Gel 30 g,15864,0,15864
2897,Wardah Lightening Serum Ampoule 8 ml,96173,0,96173
2898,Wardah Lightening Serum Ampoule 30 ml,9432,0,9432
2902,Emina Capsule Treat Sleeping Mask Rice 10 ml,2248,0,2248
2903,Emina Capsule Treat Sleeping Mask Cucumber 10 ml,2374,0,2374
2904,Emina Squeeze Me Up Browcara Woody 8 g,57,0,57
2905,Emina Squeeze Me Up Browcara Ashy 8 g,29,0,29
2906,Emina Squeeze Me Up Mascara 8 g,60,0,60
2907,Emina Squeeze Me Up Browcara Clear 8 g,792,0,792
2910,Emina Squeeze Me Up Liquid Concealer Caramel 8 g,28,0,28
2911,Emina Squeeze Me Up Lip Matte 01 Have a Picnic 6.5 g,5728,0,5728
2912,Emina Squeeze Me Up Lip Matte 02 Bake a Cookie 6.5 g,30,0,30
2913,Emina Squeeze Me Up Lip Matte 03 City Cycling 6.5 g,26,0,26
2914,Emina Squeeze Me Up Lip Matte 04 Lil Dancing 6.5 g,2791,0,2791
2915,Emina Squeeze Me Up Lip Glass 01 Surf n’ Slide 6.5 g,60,0,60
2916,Emina Squeeze Me Up Lip Glass 02 Stargaze 6.5 g,46,0,46
2918,Emina Bright Stuff Micellar Water 100 ml,12936,0,12936
2919,Emina Bright Stuff Micellar Water 50 ml,7860,0,7860
2920,Emina Bright Stuff Face Serum 30 ml,55240,0,55240
2921,Emina Bright Stuff Face Scrub 50 ml,76086,0,76086
2922,Emina Bright Stuff Face Wash 50 ml isi 6 pcs,14590,0,14590
2923,Emina Bright Stuff Face Toner 50 ml isi 6 pcs,5400,0,5400
2924,Wardah C-Defense Energizing Whip Foam 50 ml,1788,0,1788
2925,Wardah C-Defense Energizing Whip Foam 100 ml,14872,0,14872
2926,Wardah C-Defense Mousse Moisturizer 30 g,4632,0,4632
2931,Wardah Colorfit Last All Day Lip Paint 12 Berry Lasting 4.2 g,17871,0,17871
2932,Wardah Colorfit Last All Day Lip Paint 11 Everlast Pink 4.2 g,2388,0,2388
2933,Wardah Colorfit Last All Day Lip Paint 10 Forever Mauve 4.2 g,424,0,424
2934,Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte 4.2 g,828,0,828
2935,Wardah Colorfit Last All Day Lip Paint 08 Red Repeat 4.2 g,20304,0,20304
2936,Wardah Colorfit Last All Day Lip Paint 07 Brick On 4.2 g,12001,0,12001
2937,Wardah Colorfit Last All Day Lip Paint 01 Peach Till Drop 4.2 g,170,0,170
2938,Wardah Colorfit Last All Day Lip Paint 04 Brownderlast 4.2 g,19377,0,19377
2939,Wardah Colorfit Last All Day Lip Paint 09 Timeless Rose 4.2 g,17184,0,17184
2940,Wardah Colorfit Last All Day Lip Paint 06 Infinite Coral 4.2 g,4105,0,4105
2941,Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset 4.2 g,21106,0,21106
2942,Wardah Colorfit Last All Day Lip Paint 05 Stay Russet 4.2 g,22452,0,22452
2943,Wardah Instaperfect Everlast Intense Matte Liquid 09 QUE SERA SERA 4.2 g,144,0,144
2945,Wardah Instaperfect Everlast Intense Matte Liquid 11 JOIE DE VIVRE 4.2 g,6,0,6
2948,MAKE OVER Hydrastay Liquid Tint Blush 01 Flair 15 ml,31,0,31
2950,MAKE OVER Hydrastay Liquid Tint Blush 03 Solace 15 ml,1741,0,1741
2951,MAKE OVER Hydrastay Liquid Tint Blush 04 Dolce 15 ml,3,0,3
2952,MAKE OVER Hydrastay Liquid Tint Blush 05 Sun-Baked 15 ml,1078,0,1078
2958,MAKE OVER Hydrastay Glow Fluid Foundation W41 Coral Sand 35 ml,1439,0,1439
2959,MAKE OVER Hydrastay Glow Fluid Foundation W42 Warm Sand 35 ml,1066,0,1066
2960,MAKE OVER Hydrastay Glow Fluid Foundation N50 Tan 35 ml,190,0,190
2961,Make Over Lash Impulse Waterproof Mascara 9 ml,24126,0,24126
2966,Kahf Gentle Exfoliating Face Scrub 100 ml,41779,0,41779
2967,Kahf Triple Protection Sunscreen Moisturizer 30 ml,3,0,3
2979,Malaysia Wardah Colorfit Matte Foundation 23W Warm Ivory 25 ml,990,0,990
2980,Malaysia Wardah Colorfit Matte Foundation 32N Neutral Beige 25 ml,992,0,992
2989,Malaysia Wardah Lightening Face Mist 60 ml,25680,0,25680
2991,Malaysia Wardah C-Defense Sleeping Mask 30 g,2040,0,2040
3001,Malaysia Emina Top Secret Eyebrow 2.9 gr (Pc(s)),630,0,630
3002,Malaysia Emina Star Lash Aqua Mascara 5 gr (Pc(s)),910,0,910
3008,Malaysia Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s)),882,0,882
3009,Malaysia Emina Bare With Me Mineral Loose Powder 01 Fair 8 g,1512,0,1512
3010,Malaysia Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g,1368,0,1368
3011,Malaysia Emina Bare With Me Mineral Loose Powder 03 Amber 8 g,1224,0,1224
3012,Malaysia Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g,648,0,648
3013,Malaysia Emina Bright Stuff Loose Powder 55 g,3528,0,3528
3014,Malaysia Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),840,0,840
3015,Malaysia Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),1400,0,1400
3018,Malaysia Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),360,0,360
3019,Malaysia Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),2280,0,2280
3020,Malaysia Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),2400,0,2400
3021,Malaysia Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),2400,0,2400
3022,Malaysia Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),960,0,960
3023,Malaysia Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s)),1200,0,1200
3024,Malaysia Emina Sebum Fighter Loose Powder 8 g,864,0,864
3025,Malaysia Emina Pore Ranger 20 ml (Pc(s)),1764,0,1764
3026,Malaysia Emina Creamytint 01 Brick Town 3.6 g,5088,0,5088
3027,Malaysia Emina Creamytint 02 Peach Crush 3.6 g,2208,0,2208
3028,Malaysia Emina Creamytint 03 Sunbeam 3.6 g,1536,0,1536
3029,Malaysia Emina Creamytint 04 Wild Berry 3.6 g,576,0,576
3030,Malaysia Emina Creamytint 05 Cherry Soda 3.6 g,3456,0,3456
3032,Malaysia Emina Lip Cushion 02. Be Cherry 9 g,1920,0,1920
3034,Malaysia Emina Lip Cushion 04. Say Coral 9 g,288,0,288
3037,Malaysia Emina Magic Potion 01 Scarlet 5.5 ml,3564,0,3564
3038,Malaysia Emina Magic Potion 02 Sunglow 5.5 ml,1848,0,1848
3042,Malaysia Emina Magic Potion 06 Sassy 5.5 ml,1848,0,1848
3043,Malaysia Emina Oh So Kissable Tinted Balm Stick Pink Bonbons 3.4 g,1408,0,1408
3044,Malaysia Emina Oh So Kissable Tinted Balm Stick Plum Candy 3.4 g,2752,0,2752
3045,Malaysia Emina Creamatte 01 Chocolava 5.5 gr (Pc(s)),1008,0,1008
3046,Malaysia Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s)),1584,0,1584
3049,Malaysia Emina Creamatte 05 Flamingo 5.5 gr (Pc(s)),432,0,432
3050,Malaysia Emina Creamatte 06 Jelly Bean 5.5 gr (Pc(s)),1584,0,1584
3051,Malaysia Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s)),576,0,576
3053,Malaysia Emina Creamatte 09 Baby Fox 5.5 gr,1152,0,1152
3054,Malaysia Emina Creamatte 10 Starfish 5.5 gr,1296,0,1296
3055,Malaysia Emina Creamatte 11 Amazeballs 5.5 gr,1008,0,1008
3056,Malaysia Emina Creamatte 12 Perky Plum 5.5 gr,720,0,720
3057,Malaysia Emina Creamatte 13 Beet Bites 5.5 gr,720,0,720
3060,Malaysia Emina Sugar Rush Lip Scrub 4.2 gr (Pc(s)),3600,0,3600
3062,Malaysia Emina Bright Stuff Face Wash 100 ml,8420,0,8420
3063,Malaysia Emina Apricot Jam Face Scrub 60 ml (Pc(s)),4680,0,4680
3065,Malaysia Emina Bright Stuff Face Toner 100 ml,5975,0,5975
3066,Malaysia Emina Ms. Pimple Acne Solution Moisturizing Gel 20 ml,4536,0,4536
3067,Malaysia Emina Ms. Pimple Acne Solution Face Wash 50 ml,4400,0,4400
3069,Malaysia Emina Aloe Vera Gel 60 ml,3492,0,3492
3070,Malaysia Emina Aqua Infused Sleeping Mask 30 g,4096,0,4096
3071,Malaysia Emina Bright Stuff Moisturizing Cream 20 ml,27504,0,27504
3072,Malaysia Emina Bright Stuff Tone Up Cream 20 ml,9540,0,9540
3073,Malaysia Emina Aloe Vera Face Mist 60 ml,560,0,560
3074,Malaysia Emina Bright Stuff Essence Sheet Mask 23 g,8832,0,8832
3075,Malaysia Emina Masquerade Face Mask Rice 23 g,6384,0,6384
3076,Malaysia Emina Masquerade Face Mask Pomegranate 23 g,6000,0,6000
3077,Malaysia Emina Masquerade Face Mask Tea Tree Oil 23 g,7440,0,7440
3078,Malaysia Emina Brush Set (Set),1040,0,1040
3079,Malaysia Emina Bare with Me Mineral Mild Foundation 01 Light 30 ml,1092,0,1092
3080,Malaysia Emina Bare with Me Mineral Mild Foundation 02 Natural 30 ml,1134,0,1134
3081,Malaysia Emina Bare with Me Mineral Mild Foundation 03 Caramel 30 ml,1008,0,1008
3082,Malaysia Emina Bare with Me Mineral Mild Foundation 04 Mocca 30 ml,672,0,672
3083,Malaysia Emina Glossy Stain 01 Autumn Bell 3 g,3552,0,3552
3084,Malaysia Emina Glossy Stain 02 Apple Shower 3 g,1632,0,1632
3085,Malaysia Emina Glossy Stain 03 Candy Rain 3 g,480,0,480
3087,Malaysia Emina Glossy Stain 05 Spring Dazzle 3 g,288,0,288
3088,Malaysia Emina Bright Stuff Whip Face Wash 50 ml,1550,0,1550
3090,Malaysia Emina Clay Mask Sebum Control 60 ml,1584,0,1584
3091,Malaysia Emina Clay Mask Soothe & Smooth 60 ml,576,0,576
3092,Malaysia Emina Bright Stuff for Acne Prone Skin Face Wash 100 ml,5560,0,5560
3093,Malaysia Emina Bright Stuff for Acne Prone Skin Moisturizing Cream 20 ml,5472,0,5472
3094,Malaysia Emina Skin Buddy Dot Burst Face Wash 60 ml,1044,0,1044
3095,Malaysia Emina Skin Buddy Bubble Up Face Wash 60 ml,1872,0,1872
3096,Malaysia Emina Skin Buddy Face Toner 100 ml,1325,0,1325
3097,Malaysia Emina Skin Buddy Micellar Water 100 ml,588,0,588
3098,Wardah UV Shield Essential Sunscreen Gel SPF 30 (New Blister),32760,0,32760
3099,Emina Lip Mask 9 gr (Blister Version),3764,0,3764
3100,"Wardah Hydra Rose Dewy Skin Starter Kit (Facial Wash 20 ml, Toner 30 ml, Day Gel 8 ml)",3894,0,3894
3101,Crystallure Essential Skincare Routine,2640,0,2640
3102,Emina Poppin’ Matte 01 Lowkey 4.5 g,17086,0,17086
3103,Emina Poppin’ Matte 02 To Be Honest 4.5 g,8858,0,8858
3104,Emina Poppin’ Matte 03 Game On 4.5 g,187,0,187
3105,Emina Poppin’ Matte 04 Snatched 4.5 g,15072,0,15072
3106,Emina Poppin’ Matte 05 Easy Peasy 4.5 g,4909,0,4909
3114,Emina Daily Matte Compact Powder 01 Light 11 g,963,0,963
3115,Emina Daily Matte Compact Powder 02 Natural 11 g,629,0,629
3117,Emina Daily Matte Compact Powder 04 Mocca 11 g,1212,0,1212
3118,Emina Daily Matte BB Cream 01 Light 16 g,17538,0,17538
3119,Emina Daily Matte BB Cream 02 Natural 16 g,3344,0,3344
3120,Emina Daily Matte BB Cream 03 Caramel 16 g,1968,0,1968
3124,Emina Lip Mask Vanilla Pretzel 9 g,25960,0,25960
3125,Emina Lip Mask Milky Matcha 9 g,16289,0,16289
3126,Emina Lip Mask Orange Squash 9 g,11502,0,11502
3128,Emina Masquerade Face Mask Cactus 23 g,17609,0,17609
3129,Emina Masquerade Face Mask Blueberry 23 g,15004,0,15004
3130,Emina Masquerade Face Mask Grapefruit 23 g,61,0,61
3131,Emina Masquerade Face Mask Charcoal 23 g,20785,0,20785
3132,Wardah Crystal Secret Brightening Day Cream 9 ml,90972,0,90972
3134,Wardah Crystal Secret Brightening Day Cream 30 g,2903,0,2903
3136,Wardah Crystal Secret Bright Activating Night Cream 30 g,9726,0,9726
3137,Wardah Crystal Secret Refreshing Day Gel 15 ml,84,0,84
3138,Wardah Crystal Secret Refreshing Day Gel 30 g,2568,0,2568
