Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
B-PT03-MO35G;FG;STIC-BCSSTP03R1-MO;PM;1;Pc(s);Pc(s);0.030392156862745;229;;
B-PT03-MO35G;FG;STIC-BSSTP3RR2-MO;PM;1;Pc(s);Pc(s);0.030392156862745;230;;
B-PT04-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.029411764705882;231;;
B-PT04-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.029411764705882;232;;
B-PT04-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.029411764705882;233;;
B-PT04-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.029411764705882;234;;
B-PT04-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.029411764705882;235;;
B-PT04-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.029411764705882;236;;
B-PT04-MO35G;FG;STIC-BCSSTP04R1-MO;PM;1;Pc(s);Pc(s);0.029411764705882;237;;
B-PT04-MO35G;FG;STIC-BSSTP4RR2-MO;PM;1;Pc(s);Pc(s);0.029411764705882;238;;
B-PT05-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.030037546933667;239;;
B-PT05-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.030037546933667;240;;
B-PT05-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;241;;
B-PT05-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.030037546933667;242;;
B-PT05-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.030037546933667;243;;
B-PT05-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.030037546933667;244;;
B-PT05-MO35G;FG;STIC-BCSSTP05R1-MO;PM;1;Pc(s);Pc(s);0.030037546933667;245;;
B-PT05-MO35G;FG;STIC-BSSTP5RR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;246;;
B-PT06-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.030037546933667;247;;
B-PT06-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.030037546933667;248;;
B-PT06-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;249;;
B-PT06-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.030037546933667;250;;
B-PT06-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.030037546933667;251;;
B-PT06-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.030037546933667;252;;
B-PT06-MO35G;FG;STIC-BCSSTP06R1-MO;PM;1;Pc(s);Pc(s);0.030037546933667;253;;
B-PT06-MO35G;FG;STIC-BSSTP6RR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;254;;
B-PT07-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.030037546933667;255;;
B-PT07-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.030037546933667;256;;
B-PT07-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;257;;
B-PT07-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.030037546933667;258;;
B-PT07-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.030037546933667;259;;
B-PT07-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.030037546933667;260;;
B-PT07-MO35G;FG;STIC-BCSSTP07R1-MO;PM;1;Pc(s);Pc(s);0.030037546933667;261;;
B-PT07-MO35G;FG;STIC-BSSTP7RR2-MO;PM;1;Pc(s);Pc(s);0.030037546933667;262;;
B-R3L01LB-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;263;;
B-R3L01LB-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;264;;
B-R3L01LB-W;FG;DUS-LMP1R2-W;PM;1;Pc(s);Pc(s);0.029905335628227;265;;
B-R3L01LB-W;FG;DUS-LMP1R3-W;PM;1;Pc(s);Pc(s);0.029905335628227;265;;
B-R3L01LB-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.029905335628227;266;;
B-R3L01LB-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.029905335628227;267;;
B-R3L01LB-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.029905335628227;268;;
B-R3L01LB-W;FG;STIC-BLMP1RR0-W;PM;1;Pc(s);Pc(s);0.029905335628227;269;;
B-R3L02B-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;270;;
B-R3L02B-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;271;;
B-R3L02B-W;FG;DUS-LMP2R3-W;PM;1;Pc(s);Pc(s);0.029905335628227;272;;
B-R3L02B-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.029905335628227;273;;
B-R3L02B-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.029905335628227;274;;
B-R3L02B-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.029905335628227;275;;
B-R3L02B-W;FG;STIC-BLMP2RR0-W;PM;1;Pc(s);Pc(s);0.029905335628227;276;;
B-R3L03I-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;277;;
B-R3L03I-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;278;;
B-R3L03I-W;FG;DUS-LMP3R3-W;PM;1;Pc(s);Pc(s);0.029905335628227;279;;
B-R3L03I-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.029905335628227;280;;
B-R3L03I-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.029905335628227;281;;
B-R3L03I-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.029905335628227;282;;
B-R3L03I-W;FG;STIC-BLMP3RR0-W;PM;1;Pc(s);Pc(s);0.029905335628227;283;;
B-R3L04N-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;284;;
B-R3L04N-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.029905335628227;285;;
B-R3L04N-W;FG;DUS-LMP4R2-W;PM;1;Pc(s);Pc(s);0.029905335628227;286;;
B-R3L04N-W;FG;DUS-LMP4R3-W;PM;1;Pc(s);Pc(s);0.029905335628227;286;;
B-R3L04N-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.029905335628227;287;;
B-R3L04N-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.029905335628227;288;;
B-R3L04N-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.029905335628227;289;;
B-R3L04N-W;FG;STIC-BLMP4RR0-W;PM;1;Pc(s);Pc(s);0.029905335628227;290;;
B-RBMLP01-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;291;;
B-RBMLP01-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;292;;
B-RBMLP01-EM;FG;DUS-BWMMLPR5-E;PM;1;Pc(s);Pc(s);0.029693486590038;293;;
B-RBMLP01-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.029693486590038;294;;
B-RBMLP01-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.029693486590038;295;;
B-RBMLP01-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;296;;
B-RBMLP01-EM;FG;STIC-BCLPF-ECNF;PM;1;Pc(s);Pc(s);0.029693486590038;297;;
B-RBMLP01-EM;FG;STIC-BTBLP1RR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;298;;
B-RBMLP02-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;299;;
B-RBMLP02-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;300;;
B-RBMLP02-EM;FG;DUS-BWMMLPR5-E;PM;1;Pc(s);Pc(s);0.029693486590038;301;;
B-RBMLP02-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.029693486590038;302;;
B-RBMLP02-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.029693486590038;303;;
B-RBMLP02-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;304;;
B-RBMLP02-EM;FG;STIC-BCLPL-ECNF;PM;1;Pc(s);Pc(s);0.029693486590038;305;;
B-RBMLP02-EM;FG;STIC-BTBLP2RR2-E;PM;1;Pc(s);Pc(s);0.029693486590038;306;;
B-RBMLP03-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;307;;
B-RBMLP03-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;308;;
B-RBMLP03-EM;FG;DUS-BWMMLPR5-E;PM;1;Pc(s);Pc(s);0.02991452991453;309;;
B-RBMLP03-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991453;310;;
B-RBMLP03-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991453;311;;
B-RBMLP03-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;312;;
B-RBMLP03-EM;FG;STIC-BCLPA-ECNF;PM;1;Pc(s);Pc(s);0.02991452991453;313;;
B-RBMLP03-EM;FG;STIC-BTBLP3RR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;314;;
B-RBMLP04-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;315;;
B-RBMLP04-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;316;;
B-RBMLP04-EM;FG;DUS-BWMMLPR4-EILD;PM;1;Pc(s);Pc(s);0.02991452991453;317;;
B-RBMLP04-EM;FG;DUS-BWMMLPR5-E;PM;1;Pc(s);Pc(s);0.02991452991453;317;;
B-RBMLP04-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991453;318;;
B-RBMLP04-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991453;319;;
B-RBMLP04-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;320;;
B-RBMLP04-EM;FG;STIC-BCLPE-ECNF;PM;1;Pc(s);Pc(s);0.02991452991453;321;;
B-RBMLP04-EM;FG;STIC-BTBLP4RR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;322;;
B-SFLP-EM8G;FG;CAPC-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991453;323;;
B-SFLP-EM8G;FG;CONT-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991453;324;;
B-SFLP-EM8G;FG;DUS-SFLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991453;325;;
B-SFLP-EM8G;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991453;326;;
B-SFLP-EM8G;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991453;327;;
B-SFLP-EM8G;FG;SHIF-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991453;328;;
B-SFLP-EM8G;FG;STIC-BTSFLPRR1-E;PM;1;Pc(s);Pc(s);0.02991452991453;329;;
B-SPB-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;330;;
B-SPB-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;331;;
B-SPB-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;332;;
B-SPB-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;333;;
B-SPB-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;334;;
B-SPB-MO13GR;FG;STIC-BCSPBRR2-MO;PM;1;Pc(s);Pc(s);0;335;;
B-SPB-MO13GR;FG;STIC-BTSPBRR2-MOPSM;PM;1;Pc(s);Pc(s);0;336;;
B-SPC-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;337;;
B-SPC-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;338;;
B-SPC-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;339;;
B-SPC-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;340;;
B-SPC-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;341;;
B-SPC-MO13GR;FG;STIC-BCSPCRR2-MO;PM;1;Pc(s);Pc(s);0;342;;
B-SPC-MO13GR;FG;STIC-BTSPCRR2-MOPSM;PM;1;Pc(s);Pc(s);0;343;;
B-SPG-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;344;;
B-SPG-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;345;;
B-SPG-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;346;;
B-SPG-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;347;;
B-SPG-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;348;;
B-SPG-MO13GR;FG;STIC-BCSPGRR2-MO;PM;1;Pc(s);Pc(s);0;349;;
B-SPG-MO13GR;FG;STIC-BTSPGRR2-MOPSM;PM;1;Pc(s);Pc(s);0;350;;
B-SPQ-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;351;;
B-SPQ-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);0;352;;
B-SPQ-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);0;353;;
B-SPQ-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);0;354;;
B-SPQ-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);0;355;;
B-SPQ-MO13GR;FG;STIC-BCSPQRR2-MO;PM;1;Pc(s);Pc(s);0;356;;
B-SPQ-MO13GR;FG;STIC-BTSPQRR2-MOPSM;PM;1;Pc(s);Pc(s);0;357;;
B-TWCGC08R-DFR14G;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;358;;
B-TWCGC107RNFS1-DF;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;359;;
B-W3ELCP01-W14G;FG;CONT-CPWR2-ASABS;PM;1;Pc(s);Pc(s);0.030126336248785;360;;
B-W3ELCP01-W14G;FG;DUS-ELCP01R0-WILG;PM;1;Pc(s);Pc(s);0.030126336248785;361;;
B-W3ELCP01-W14G;FG;DUS-ELCP01R1-W;PM;1;Pc(s);Pc(s);0.030126336248785;361;;
B-W3ELCP01-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030126336248785;362;;
B-W3ELCP01-W14G;FG;KB-K100R1-W;PM;0.02272;Pc(s);Pc(s);0.030126336248785;363;;
B-W3ELCP01-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030126336248785;364;;
B-W3ELCP01-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030126336248785;364;;
B-W3ELCP01-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030126336248785;365;;
B-W3ELCP01-W14G;FG;STIC-BCELCP1-WC;PM;1;Pc(s);Pc(s);0.030126336248785;366;;
B-W3ELCP02-W14G;FG;CONT-CPWR2-ASABS;PM;1;Pc(s);Pc(s);0.030092592592593;367;;
B-W3ELCP02-W14G;FG;DUS-ELCP02R0-WILG;PM;1;Pc(s);Pc(s);0.030092592592593;368;;
B-W3ELCP02-W14G;FG;DUS-ELCP02R1-W;PM;1;Pc(s);Pc(s);0.030092592592593;368;;
B-W3ELCP02-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030092592592593;369;;
B-W3ELCP02-W14G;FG;KB-K100R1-W;PM;0.02272;Pc(s);Pc(s);0.030092592592593;370;;
B-W3ELCP02-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030092592592593;371;;
B-W3ELCP02-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030092592592593;371;;
B-W3ELCP02-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030092592592593;372;;
B-W3ELCP02-W14G;FG;STIC-BCELCP2-WC;PM;1;Pc(s);Pc(s);0.030092592592593;373;;
B-W3ELCP03-W14G;FG;CONT-CPWR2-ASABS;PM;1;Pc(s);Pc(s);0.030092592592593;374;;
B-W3ELCP03-W14G;FG;DUS-ELCP03R0-WILG;PM;1;Pc(s);Pc(s);0.030092592592593;375;;
B-W3ELCP03-W14G;FG;DUS-ELCP03R1-W;PM;1;Pc(s);Pc(s);0.030092592592593;375;;
B-W3ELCP03-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030092592592593;376;;
B-W3ELCP03-W14G;FG;KB-K100R1-W;PM;0.02272;Pc(s);Pc(s);0.030092592592593;377;;
B-W3ELCP03-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030092592592593;378;;
B-W3ELCP03-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030092592592593;378;;
B-W3ELCP03-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030092592592593;379;;
B-W3ELCP03-W14G;FG;STIC-BCELCP3-WC;PM;1;Pc(s);Pc(s);0.030092592592593;380;;
B-W3ELCP04-W14G;FG;CONT-CPWR2-ASABS;PM;1;Pc(s);Pc(s);0.029802842732692;381;;
B-W3ELCP04-W14G;FG;DUS-ELCP04R0-WILG;PM;1;Pc(s);Pc(s);0.029802842732692;382;;
B-W3ELCP04-W14G;FG;DUS-ELCP04R1-W;PM;1;Pc(s);Pc(s);0.029802842732692;382;;
B-W3ELCP04-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.029802842732692;383;;
B-W3ELCP04-W14G;FG;KB-K100R1-W;PM;0.02272;Pc(s);Pc(s);0.029802842732692;384;;
B-W3ELCP04-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.029802842732692;385;;
B-W3ELCP04-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.029802842732692;385;;
B-W3ELCP04-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.029802842732692;386;;
B-W3ELCP04-W14G;FG;STIC-BCELCP4-WC;PM;1;Pc(s);Pc(s);0.029802842732692;387;;
B-W3ELFP01-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.030128205128205;388;;
B-W3ELFP01-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.030128205128205;389;;
B-W3ELFP01-W30G;FG;DUS-ELFP01R2-W;PM;1;Pc(s);Pc(s);0.030128205128205;390;;
B-W3ELFP01-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.030128205128205;391;;
B-W3ELFP01-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.030128205128205;392;;
B-W3ELFP01-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.030128205128205;393;;
B-W3ELFP01-W30G;FG;STIC-BCELFP1R1-WCNFR;PM;1;Pc(s);Pc(s);0.030128205128205;394;;
B-W3ELFP02-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.030128205128205;395;;
B-W3ELFP02-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.030128205128205;396;;
B-W3ELFP02-W30G;FG;DUS-ELFP02R2-W;PM;1;Pc(s);Pc(s);0.030128205128205;397;;
B-W3ELFP02-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.030128205128205;398;;
B-W3ELFP02-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.030128205128205;399;;
B-W3ELFP02-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.030128205128205;400;;
B-W3ELFP02-W30G;FG;STIC-BCELFP2R1-WCNFR;PM;1;Pc(s);Pc(s);0.030128205128205;401;;
B-W3ELFP03-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.030128205128205;402;;
B-W3ELFP03-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.030128205128205;403;;
B-W3ELFP03-W30G;FG;DUS-ELFP03R2-W;PM;1;Pc(s);Pc(s);0.030128205128205;404;;
B-W3ELFP03-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.030128205128205;405;;
B-W3ELFP03-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.030128205128205;406;;
B-W3ELFP03-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.030128205128205;407;;
B-W3ELFP03-W30G;FG;STIC-BCELFP3R1-WCNFR;PM;1;Pc(s);Pc(s);0.030128205128205;408;;
B-W3ELFP04-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.029970760233918;409;;
B-W3ELFP04-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.029970760233918;410;;
B-W3ELFP04-W30G;FG;DUS-ELFP04R2-W;PM;1;Pc(s);Pc(s);0.029970760233918;411;;
B-W3ELFP04-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.029970760233918;412;;
B-W3ELFP04-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.029970760233918;413;;
B-W3ELFP04-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.029970760233918;414;;
B-W3ELFP04-W30G;FG;STIC-BCELFP4R1-WCNFR;PM;1;Pc(s);Pc(s);0.029970760233918;415;;
B-W3RELCP01-W14G;FG;CONT-ELELMR0-W;PM;1;Pc(s);Pc(s);0.030126336248785;416;;
B-W3RELCP01-W14G;FG;DUS-ELCPR01R0-WILG;PM;1;Pc(s);Pc(s);0.030126336248785;417;;
B-W3RELCP01-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030126336248785;418;;
B-W3RELCP01-W14G;FG;KB-W6040R2-W;PM;0.01852;Pc(s);Pc(s);0.030126336248785;419;;
B-W3RELCP01-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030126336248785;420;;
B-W3RELCP01-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030126336248785;420;;
B-W3RELCP01-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030126336248785;421;;
B-W3RELCP01-W14G;FG;STIC-BCELCPR1-WC;PM;1;Pc(s);Pc(s);0.030126336248785;422;;
B-W3RELCP02-W14G;FG;CONT-ELELMR0-W;PM;1;Pc(s);Pc(s);0.030126336248785;423;;
B-W3RELCP02-W14G;FG;DUS-ELCPR02R0-WILG;PM;1;Pc(s);Pc(s);0.030126336248785;424;;
B-W3RELCP02-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030126336248785;425;;
B-W3RELCP02-W14G;FG;KB-W6040R2-W;PM;0.01852;Pc(s);Pc(s);0.030126336248785;426;;
B-W3RELCP02-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030126336248785;427;;
B-W3RELCP02-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030126336248785;427;;
B-W3RELCP02-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030126336248785;428;;
B-W3RELCP02-W14G;FG;STIC-BCELCPR2-WC;PM;1;Pc(s);Pc(s);0.030126336248785;429;;
B-W3RELCP03-W14G;FG;CONT-ELELMR0-W;PM;1;Pc(s);Pc(s);0.030126336248785;430;;
B-W3RELCP03-W14G;FG;DUS-ELCPR03R0-WILG;PM;1;Pc(s);Pc(s);0.030126336248785;431;;
B-W3RELCP03-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030126336248785;432;;
B-W3RELCP03-W14G;FG;KB-W6040R2-W;PM;0.01852;Pc(s);Pc(s);0.030126336248785;433;;
B-W3RELCP03-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030126336248785;434;;
B-W3RELCP03-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030126336248785;434;;
B-W3RELCP03-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030126336248785;435;;
B-W3RELCP03-W14G;FG;STIC-BCELCPR3-WC;PM;1;Pc(s);Pc(s);0.030126336248785;436;;
B-W3RELCP04-W14G;FG;CONT-ELELMR0-W;PM;1;Pc(s);Pc(s);0.030126336248785;437;;
B-W3RELCP04-W14G;FG;DUS-ELCPR04R0-WILG;PM;1;Pc(s);Pc(s);0.030126336248785;438;;
B-W3RELCP04-W14G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.030126336248785;439;;
B-W3RELCP04-W14G;FG;KB-W6040R2-W;PM;0.01852;Pc(s);Pc(s);0.030126336248785;440;;
B-W3RELCP04-W14G;FG;PLAS-DMTWCLWNL-D5808;PM;1;Pc(s);Pc(s);0.030126336248785;441;;
B-W3RELCP04-W14G;FG;PLAS-DM58R0-W;PM;1;Pc(s);Pc(s);0.030126336248785;441;;
B-W3RELCP04-W14G;FG;PUFF-CPALT2R0-WP;PM;1;Pc(s);Pc(s);0.030126336248785;442;;
B-W3RELCP04-W14G;FG;STIC-BCELCPR4-WC;PM;1;Pc(s);Pc(s);0.030126336248785;443;;
BBC-BBC-EM20ML;FG;DUS-BBBBCCR2-E;PM;1;Pc(s);Pc(s);0.029940119760479;444;;
BBC-BBC-EM20ML;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.029940119760479;445;;
BBC-BBC-EM20ML;FG;TUBE-BBBBC20CR1-E;PM;1;Pc(s);Pc(s);0.029940119760479;446;;
